;data_inversa;;;;;;;;;;;;;;;;;mortos
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;2
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;2
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;2
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;2
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;2
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;1
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;2
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-02;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;2
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;2
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;4
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;2
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-03;;;;;;;;;;;;;;;;;1
;2018-03-03;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;1
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;2
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;1
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;2
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;1
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;5
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;3
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;1
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
;2018-03-04;;;;;;;;;;;;;;;;;0
